accuracy,delay,server_id,service_id,client_id,added_time,start_time,Acc_QoE,Delay_QoE,QoE,compute_time,model,prediction,probability,end_time
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.0002658323709808856,0.06805608452680921,37.61769104003906,MobileNet,wig,0.12226170301437378,1714088583.604148
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.00026574922204449376,0.06805604295234102,37.62946105003357,MobileNet,wig,0.12226170301437378,1714088583.634121
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.0002656752457758132,0.06805600596420668,37.639938831329346,MobileNet,wig,0.12226170301437378,1714088583.661637
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.00026570187935486456,0.06805601928099621,37.63616585731506,MobileNet,wig,0.12226170301437378,1714088583.675474
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.0002657138607368649,0.0680560252716872,37.63446879386902,MobileNet,wig,0.12226170301437378,1714088583.691892
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.0002657241883500008,0.06805603043549377,37.63300609588623,MobileNet,wig,0.12226170301437378,1714088583.7082691
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.000265751136510646,0.0680560439095741,37.62918996810913,MobileNet,wig,0.12226170301437378,1714088583.72279
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.0002657969791213228,0.06805606683087943,37.62269997596741,MobileNet,wig,0.12226170301437378,1714088583.7328699
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.00026587146307634104,0.06805610407285693,37.612159967422485,MobileNet,wig,0.12226170301437378,1714088583.753864
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.00026586656392816064,0.06805610162328285,37.612853050231934,MobileNet,wig,0.12226170301437378,1714088583.757907
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.0002659487610441026,0.06805614272184082,37.60122799873352,MobileNet,wig,0.12226170301437378,1714088583.763807
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.000266005569603234,0.06805617112612039,37.5931978225708,MobileNet,wig,0.12226170301437378,1714088583.773299
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.0002661120753256022,0.06805622437898157,37.57815194129944,MobileNet,wig,0.12226170301437378,1714088583.7761521
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.00026618547408918555,0.06805626107836336,37.567790031433105,MobileNet,wig,0.12226170301437378,1714088583.784288
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.0002662570929773224,0.06805629688780743,37.557684898376465,MobileNet,wig,0.12226170301437378,1714088583.7912939
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.00026633966032140323,0.06805633817147948,37.54604172706604,MobileNet,wig,0.12226170301437378,1714088583.797323
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.00026641242998176953,0.06805637455630965,37.535786151885986,MobileNet,wig,0.12226170301437378,1714088583.805303
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.00026650469642041383,0.06805642068952898,37.52279090881348,MobileNet,wig,0.12226170301437378,1714088583.808909
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.00026660739436234755,0.06805647203849995,37.50833702087402,MobileNet,wig,0.12226170301437378,1714088583.8125389
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.0002667139213361478,0.06805652530198684,37.49335598945618,MobileNet,wig,0.12226170301437378,1714088583.815318
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.0002667997744566688,0.06805656822854711,37.48129105567932,MobileNet,wig,0.12226170301437378,1714088583.821804
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.0002669131372073364,0.06805662490992244,37.46537208557129,MobileNet,wig,0.12226170301437378,1714088583.8225129
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.00026702611353485216,0.0680566813980862,37.44952082633972,MobileNet,wig,0.12226170301437378,1714088583.8251772
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.00026712456080969587,0.06805673062172361,37.43571901321411,MobileNet,wig,0.12226170301437378,1714088583.828406
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.0002672475070510731,0.0680567920948443,37.41849684715271,MobileNet,wig,0.12226170301437378,1714088583.828794
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.0002674907881006553,0.0680569137353691,37.38446497917175,MobileNet,wig,0.12226170301437378,1714088583.8312829
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.0002673622357522384,0.06805684945919489,37.40244007110596,MobileNet,wig,0.12226170301437378,1714088583.8318841
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.0002675973342984854,0.06805696700846801,37.369580030441284,MobileNet,wig,0.12226170301437378,1714088583.8343308
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.00026782132669988287,0.06805707900466872,37.33832597732544,MobileNet,wig,0.12226170301437378,1714088583.8366249
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.00026795324305654356,0.06805714496284704,37.31994390487671,MobileNet,wig,0.12226170301437378,1714088583.836902
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.0002676927503877546,0.06805701471651265,37.35626006126404,MobileNet,wig,0.12226170301437378,1714088583.837047
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:42:25.460012,1714088546.530498,0.13584633668263754,0.0002680628306515721,0.06805719975664455,37.30468702316284,MobileNet,wig,0.12226170301437378,1714088583.838759
